ID,ageCategoryWeight,sex,averageTime,averageRank,weightedAppearance,yearsOfParticipation,yearsSinceLastParticipation
15807,5529,1,14460.0,751.0,3,1,6
15808,5773,0,17716.0,2282.0,6,2,4
15809,5529,0,16651.0,1555.0,3,1,6
15810,4038,0,13764.0,466.0,3,1,6
15811,4041,0,20192.0,2810.5,6,2,5
15812,2553,0,14620.0,788.0,3,1,6
15813,5773,1,14542.5,915.5,6,2,5
15814,4041,0,14983.0,887.0,3,1,6
15815,5529,1,18573.5,2185.5,7,2,1
15816,5138,1,18220.0,2117.0,3,1,6
15817,5138,1,16953.0,1668.0,3,1,6
15818,5773,1,17127.0,1744.0,3,1,6
15819,5773,1,15013.0,899.0,3,1,6
15820,5529,1,17153.0,1761.0,3,1,6
15821,5138,1,16361.0,1437.0,3,1,6
15822,1289,1,17821.0,1985.0,3,1,6
15823,630,0,22805.5,3134.0,6,2,5
15824,4041,0,16760.0,1597.0,3,1,6
15825,4038,1,16829.0,1618.0,3,1,6
15826,5529,1,23608.0,2826.0,3,1,6
15827,5773,1,13967.0,544.0,3,1,6
15828,5529,1,15721.0,1166.0,3,1,6
15829,4038,1,12113.0,137.0,3,1,6
15830,200,1,19128.0,2322.0,3,1,6
15831,200,1,17054.0,1711.0,3,1,6
15832,5773,0,12923.333333333334,377.6666666666667,9,3,4
15833,5529,1,10920.0,42.0,3,1,6
15834,5773,0,20004.0,2506.0,3,1,6
15835,4041,0,23666.0,2827.0,3,1,6
15836,1723,1,11632.0,89.0,3,1,6
15837,4041,0,15358.0,1031.0,3,1,6
15838,5138,1,11155.0,52.0,3,1,6
15839,4038,1,16267.0,1401.0,3,1,6
15840,5138,1,15307.0,1008.0,3,1,6
15841,5529,0,19829.0,2477.0,3,1,6
15842,5773,1,15667.5,1447.0,6,2,5
15843,5138,0,13890.0,515.0,3,1,6
15844,4038,0,15227.0,973.0,3,1,6
15845,5138,0,17436.0,1847.0,3,1,6
15846,5773,1,14959.0,878.0,3,1,6
15847,1723,0,16836.0,1623.0,3,1,6
15848,5529,1,14527.5,822.5,7,2,1
15849,4041,1,18539.0,2190.0,3,1,6
15850,4041,1,15582.0,1122.0,3,1,6
15851,5138,1,16863.0,1637.0,3,1,6
15852,5773,1,17102.0,1729.0,3,1,6
15853,5529,1,13033.0,291.0,3,1,6
15854,4041,0,15305.0,1007.0,3,1,6
15855,5138,0,17299.0,1805.0,3,1,6
15856,5773,1,15514.0,1092.0,3,1,6
15857,1723,0,21195.5,2985.5,6,2,5
15858,5529,1,12812.0,242.0,3,1,6
15859,4038,1,15739.0,1170.0,3,1,6
15860,5773,1,9363.0,2.0,3,1,6
15861,5529,1,19333.0,2369.0,3,1,6
15862,4041,0,16905.0,1648.0,3,1,6
15863,5773,1,15622.0,1138.0,3,1,6
15864,5529,0,16181.666666666666,1741.0,9,3,4
15865,5138,1,13782.0,586.0,6,2,4
15867,5138,0,19932.0,2493.0,3,1,6
15868,4041,0,14429.0,742.0,3,1,6
15869,4041,0,18189.0,2105.0,3,1,6
15870,5138,1,12618.0,201.0,3,1,6
15871,1289,1,17963.5,2355.0,6,2,5
15873,4038,0,14295.0,684.0,3,1,6
15874,5773,0,21307.0,2679.0,3,1,6
15875,4038,1,16768.0,1599.0,3,1,6
15876,5138,0,17157.0,1762.0,3,1,6
15877,5773,1,12592.5,247.5,6,2,4
15878,5773,0,17440.0,1849.0,3,1,6
15879,5529,1,13357.0,356.0,3,1,6
15880,4038,0,15296.0,1002.0,3,1,6
15881,1723,0,19828.0,2475.0,3,1,6
15882,5529,1,18371.0,2528.0,6,2,4
15883,5773,0,22029.0,3086.0,6,2,5
15884,2553,1,14320.0,693.0,3,1,6
15885,5138,1,19344.0,2370.0,3,1,6
15886,4038,1,14888.0,856.0,3,1,6
15887,2553,1,11812.0,103.0,3,1,6
15888,4041,0,16919.0,1654.0,3,1,6
15889,5773,1,10784.0,29.0,3,1,6
15890,5773,1,16801.0,1611.0,3,1,6
15891,5529,1,18793.5,2589.0,6,2,5
15892,4038,1,14252.0,659.0,3,1,6
15893,4041,1,11190.0,54.0,3,1,6
15894,2553,1,18289.0,2132.0,3,1,6
15895,4038,1,15823.0,1222.0,3,1,6
15896,5138,1,19011.0,2297.0,3,1,6
15897,5529,1,13669.0,423.0,3,1,6
15898,5138,1,14104.0,604.0,3,1,6
15899,4038,1,13963.0,540.0,3,1,6
15900,4038,1,14731.0,818.0,3,1,6
15901,5773,1,15484.0,1334.0,6,2,5
15902,5773,1,16910.0,1650.0,3,1,6
15903,4038,0,16995.0,1687.0,3,1,6
15904,5773,0,21293.0,2676.0,3,1,6
15905,4041,1,17857.0,1996.0,3,1,6
15906,4038,1,15759.0,1266.5,7,2,1
15907,4041,1,13662.0,421.0,3,1,6
15908,5773,0,14891.0,857.0,3,1,6
15909,5138,1,13148.666666666666,397.6666666666667,10,3,2
15910,4041,0,19688.0,2449.0,3,1,6
15911,4041,0,17158.0,1764.0,3,1,6
15912,5529,1,16445.0,1474.0,3,1,6
15913,4041,1,10072.0,9.0,3,1,6
15914,630,0,15777.0,1193.0,3,1,6
15915,4041,0,19019.0,2301.0,3,1,6
15916,4041,0,16815.0,1616.0,3,1,6
15917,4041,0,20109.0,2528.0,3,1,6
15918,5773,1,23049.0,2807.0,3,1,6
15919,5138,0,14739.0,821.0,3,1,6
15920,5773,1,13678.0,427.0,3,1,6
15921,5773,1,14485.0,758.0,3,1,6
15922,5773,1,13502.0,485.5,6,2,4
15923,5138,1,14088.0,596.0,3,1,6
15924,5529,1,13853.0,504.0,3,1,6
15925,4038,0,18985.0,2292.0,3,1,6
15926,2553,0,17636.0,1921.0,3,1,6
15927,5529,0,22997.0,2804.0,3,1,6
15928,5773,1,13726.0,448.0,3,1,6
15929,5773,1,16068.0,1319.0,3,1,6
15930,5529,1,13255.0,340.0,3,1,6
15931,4038,0,18773.0,2238.0,3,1,6
15932,5529,1,11354.0,63.0,3,1,6
15933,5773,0,18379.0,2159.0,3,1,6
15934,4041,1,13243.0,338.0,3,1,6
15935,1723,1,16882.0,1642.0,3,1,6
15936,5773,1,13850.0,651.0,6,2,5
15937,5529,0,17120.0,1738.0,3,1,6
15938,5773,1,19259.0,2350.0,3,1,6
15939,5529,0,15045.0,912.0,3,1,6
15940,4038,0,18553.0,1996.0,7,2,2
15941,5138,1,10670.0,24.0,3,1,6
15942,5773,0,15995.0,1279.0,3,1,6
15943,5138,1,18769.0,2237.0,3,1,6
15944,1723,1,15445.5,1171.0,7,2,1
15945,5138,1,17581.5,2206.5,6,2,5
15946,5773,1,15525.0,1100.0,3,1,6
15947,4041,1,16243.0,1389.0,3,1,6
15948,1289,1,16561.0,1522.0,3,1,6
15949,4041,1,22774.0,2793.0,3,1,6
15950,5529,1,14980.0,884.0,3,1,6
15951,5529,1,17249.0,1789.0,3,1,6
15952,4041,0,14286.0,813.0,6,2,5
15953,2553,1,20257.5,2872.0,6,2,5
15954,1723,0,14081.0,593.0,3,1,6
15955,5773,1,19167.0,2333.0,3,1,6
15956,4038,1,17569.0,2208.5,6,2,4
15957,5138,0,13990.0,554.0,3,1,6
15958,4041,1,14439.5,891.5,6,2,5
15959,5773,0,15543.0,1106.0,3,1,6
15960,4041,1,14948.333333333334,1200.6666666666667,9,3,4
15961,4041,0,11455.0,72.0,3,1,6
15962,5529,1,14012.0,560.0,3,1,6
15963,1723,1,15522.0,1098.0,3,1,6
15964,5773,0,12436.0,170.0,3,1,6
15965,2553,0,19329.0,2366.0,3,1,6
15966,5138,0,16646.0,1551.0,3,1,6
15967,5138,1,16079.0,1325.0,3,1,6
15968,5138,1,13901.0,518.0,3,1,6
15969,4038,1,13150.0,314.0,3,1,6
15971,5529,1,17548.0,1887.0,3,1,6
15972,4041,0,16066.0,1317.0,3,1,6
15973,1723,1,20174.0,2538.0,3,1,6
15974,5529,0,18926.0,2276.0,3,1,6
15975,5529,1,23818.0,2834.0,3,1,6
15976,4038,1,15393.0,1048.0,3,1,6
15977,5529,0,17883.0,2006.0,3,1,6
15978,4038,1,16237.0,1388.0,3,1,6
15979,5138,1,10850.0,38.0,3,1,6
15980,5138,1,14192.0,829.5,6,2,5
15981,2553,1,16014.0,1291.0,3,1,6
15982,5529,0,14380.0,718.0,3,1,6
15983,4038,1,15459.0,1072.0,3,1,6
15984,5773,0,20641.0,2609.0,3,1,6
15985,4041,0,17622.0,1914.0,3,1,6
15986,1723,0,19763.0,2462.0,3,1,6
15987,1289,1,12498.5,253.0,6,2,5
15988,5138,0,19438.0,2745.0,6,2,5
15989,5529,1,17130.0,1747.0,3,1,6
15990,5529,1,16424.0,1464.0,3,1,6
15991,5138,0,20575.0,2600.0,3,1,6
15992,4038,1,17841.0,1989.0,3,1,6
15993,4041,0,19582.0,2437.0,3,1,6
15994,5529,0,15278.0,993.0,3,1,6
15995,5138,1,13167.0,320.0,3,1,6
15996,4038,0,13277.0,346.0,3,1,6
15997,1289,1,19560.0,2430.0,3,1,6
15998,5138,1,19643.0,2446.0,3,1,6
15999,5529,1,14147.0,619.0,3,1,6
16000,5773,1,10518.0,17.0,3,1,6
16001,315,1,14475.0,755.0,3,1,6
16002,4041,0,11878.0,145.0,6,2,5
16003,5529,0,18278.0,2487.0,9,3,4
16004,5773,0,16392.0,1453.0,3,1,6
16005,5138,0,16119.0,1342.0,3,1,6
16006,1723,1,18292.0,2133.0,3,1,6
16007,5773,0,14670.0,801.0,3,1,6
16008,98,1,21755.0,3065.5,6,2,5
16009,4041,0,19179.0,2337.0,3,1,6
16010,4038,1,14307.333333333334,773.0,10,3,2
16011,315,1,17138.0,1750.0,3,1,6
16012,315,1,13692.0,435.0,3,1,6
16013,4038,0,21556.0,3192.0,6,2,4
16014,4041,1,17480.5,2185.5,6,2,5
16015,5138,1,16069.0,1321.0,3,1,6
16016,5138,0,19867.0,2482.0,3,1,6
16017,5138,1,12554.0,194.0,3,1,6
16018,630,1,21120.333333333332,3181.6666666666665,9,3,4
16019,5529,1,16402.0,1456.0,3,1,6
16020,1289,0,21745.0,2730.0,3,1,6
16021,4038,1,17851.0,1993.0,3,1,6
16022,5529,0,18010.0,2053.0,3,1,6
16023,5529,1,19471.0,2404.0,3,1,6
16024,4041,1,11813.0,104.0,3,1,6
16025,4041,1,19797.0,2466.0,3,1,6
16026,5773,1,15085.0,927.0,3,1,6
16027,5529,0,13531.0,393.0,3,1,6
16028,5773,1,12896.0,261.0,3,1,6
16029,5773,0,18035.0,2062.0,3,1,6
16030,5773,1,21693.0,2723.0,3,1,6
16031,5529,1,15339.0,1020.0,3,1,6
16032,5529,1,19749.0,2459.0,3,1,6
16033,5529,0,18847.0,2254.0,3,1,6
16034,4041,0,17765.0,1958.0,3,1,6
16035,2553,1,15918.0,1249.0,3,1,6
16036,5529,1,16299.0,1412.0,3,1,6
16037,1723,1,17862.0,1999.0,3,1,6
16038,5138,0,13900.0,517.0,3,1,6
16039,2553,1,24492.0,2855.0,3,1,6
16040,4041,0,15082.0,926.0,3,1,6
16041,4038,0,15656.0,1148.0,3,1,6
16042,5529,1,10355.0,13.0,3,1,6
16043,4041,1,12475.0,179.0,3,1,6
16044,4041,1,10806.0,32.0,3,1,6
16045,5529,1,16490.0,1496.0,3,1,6
16046,1723,0,17900.0,2015.0,3,1,6
16047,5529,0,16028.0,1304.0,3,1,6
16048,1723,1,14274.5,709.0,7,2,1
16049,4038,1,13877.0,754.5,6,2,5
16050,4041,1,18812.0,2245.0,3,1,6
16051,1289,1,23699.0,2829.0,3,1,6
16052,2553,1,19253.5,2634.0,6,2,5
16053,1723,0,13104.0,304.0,3,1,6
16054,5773,0,15776.0,1192.0,3,1,6
16055,5138,1,16547.0,1517.0,3,1,6
16056,4038,1,16657.0,1558.0,3,1,6
16057,5138,1,16258.0,1395.0,3,1,6
16058,4038,1,16056.0,1312.0,3,1,6
16059,1723,0,15403.0,1377.0,9,3,4
16060,1723,0,13785.0,476.0,3,1,6
16061,5773,1,14628.0,789.0,3,1,6
16062,1723,0,23962.0,2840.0,3,1,6
16063,5138,0,21026.0,2655.0,3,1,6
16064,2553,1,16805.0,1612.0,3,1,6
16065,5138,1,18144.0,2092.0,3,1,6
16066,5773,1,12839.0,343.0,6,2,5
16067,4041,1,19203.5,2633.0,6,2,5
16068,5773,1,15843.0,1227.0,3,1,6
16069,5138,0,16484.0,1491.0,3,1,6
16070,4038,1,11464.0,75.0,3,1,6
16071,1289,0,18797.0,2242.0,3,1,6
16072,5773,0,13779.0,472.0,3,1,6
16073,2553,1,13933.0,531.0,3,1,6
16074,5138,0,13954.0,538.0,3,1,6
16075,1723,0,18661.0,2213.0,3,1,6
16076,5529,1,23846.0,2835.0,3,1,6
16077,5529,1,15077.0,922.0,3,1,6
16078,4038,1,14300.0,685.0,3,1,6
16079,4041,1,19531.0,2419.0,3,1,6
16080,5773,0,17161.0,1765.0,3,1,6
16081,4038,1,14276.0,671.0,3,1,6
16082,4038,1,15862.0,1233.0,3,1,6
16083,4038,0,20454.0,2583.0,3,1,6
16084,5138,0,19800.0,2470.0,3,1,6
16085,4041,0,17764.0,1957.0,3,1,6
16086,4041,1,18739.0,2235.0,3,1,6
16087,5773,0,17613.0,1911.0,3,1,6
16088,4041,1,11944.0,118.0,3,1,6
16089,4038,1,15852.5,1398.5,6,2,4
16090,4041,1,18407.0,2168.0,3,1,6
16091,5773,1,19550.0,2763.0,6,2,5
16092,5138,1,16919.666666666668,2008.0,9,3,4
16093,5773,1,13959.0,539.0,3,1,6
16094,1723,0,16298.0,1410.0,3,1,6
16095,2553,1,16465.0,1482.0,3,1,6
16096,5773,1,13390.0,363.0,3,1,6
16097,4038,1,12432.0,167.0,3,1,6
16098,5529,1,20781.0,2620.0,3,1,6
16099,4038,1,13236.0,336.0,3,1,6
16100,4041,1,14749.5,1028.5,6,2,4
16101,2553,0,18064.0,2068.0,3,1,6
16102,5138,0,15512.0,1091.0,3,1,6
16103,5138,1,13776.0,471.0,3,1,6
16104,2553,1,22665.0,2781.0,3,1,6
16105,4038,1,15516.0,1094.0,3,1,6
16106,4041,0,16773.5,1870.0,6,2,5
16107,5773,0,21696.0,2725.0,3,1,6
16108,5773,1,11937.0,117.0,3,1,6
16109,4041,1,18299.0,2138.0,3,1,6
16110,5138,0,19370.0,2800.0,6,2,4
16111,5138,1,15719.0,1432.0,6,2,4
16112,5138,0,14980.0,884.0,3,1,6
16113,5529,1,16505.0,1501.0,3,1,6
16114,5773,0,16052.0,1310.0,3,1,6
16115,4041,0,24172.0,2849.0,3,1,6
16116,630,1,17926.0,2025.0,3,1,6
16117,4038,0,16280.0,1408.0,3,1,6
16118,5529,1,14080.0,591.0,3,1,6
16119,4041,1,19559.0,2428.0,3,1,6
16120,5138,1,16096.0,1329.0,3,1,6
16121,4038,1,13271.0,343.0,3,1,6
16122,2553,1,20844.0,2630.0,3,1,6
16123,5773,1,16352.0,1434.0,3,1,6
16124,5529,1,15790.0,1199.0,3,1,6
16125,5773,0,16605.0,1535.0,3,1,6
16126,4041,0,14847.0,846.0,3,1,6
16127,5773,1,8794.666666666666,2.6666666666666665,10,3,1
16128,4041,0,19779.0,2463.0,3,1,6
16129,2553,1,17180.0,1970.5,6,2,5
16130,2553,0,18048.0,2066.0,3,1,6
16131,5773,0,13721.0,446.0,3,1,6
16132,5138,1,12981.0,277.0,3,1,6
16133,5138,1,13428.0,375.0,3,1,6
16134,2553,1,13719.0,443.0,3,1,6
16135,5773,0,12433.0,169.0,3,1,6
16136,4038,0,14677.0,802.0,3,1,6
16137,4038,1,25192.0,2871.0,3,1,6
16138,5773,1,14249.0,656.0,3,1,6
16139,5773,1,17197.0,1779.0,3,1,6
16140,315,1,12846.0,248.0,3,1,6
16141,1289,1,14167.0,623.0,3,1,6
16142,5773,0,18319.0,2145.0,3,1,6
16143,5529,0,18979.0,2289.0,3,1,6
16144,5773,1,14520.0,772.0,3,1,6
16145,2553,1,21790.0,2734.0,3,1,6
16146,2553,1,18320.25,2376.5,14,4,1
16147,5138,0,15248.0,979.0,3,1,6
16148,5529,1,17515.0,1873.0,3,1,6
16149,5773,1,18711.0,2232.0,3,1,6
16150,5138,0,21156.333333333332,2772.0,10,3,1
16151,4041,1,12204.0,145.0,3,1,6
16152,5529,0,13763.0,464.0,3,1,6
16153,5138,0,16402.0,1456.0,3,1,6
16154,4041,0,14250.0,657.0,3,1,6
16155,5773,1,17438.0,1848.0,3,1,6
16156,4038,1,13968.0,546.0,3,1,6
16157,5773,1,10879.0,39.0,3,1,6
16158,5138,1,13926.0,528.0,3,1,6
16159,5773,1,16398.0,1455.0,3,1,6
16160,4041,1,13194.0,327.0,3,1,6
16161,2553,1,13702.0,439.0,3,1,6
16162,1289,0,17011.0,1692.0,3,1,6
16163,4041,0,15365.0,1035.0,3,1,6
16164,5138,0,14329.0,698.0,3,1,6
16165,630,1,13160.0,318.0,3,1,6
16166,5773,0,15126.0,944.0,3,1,6
16167,5138,0,15115.0,937.0,3,1,6
16168,5138,1,18513.0,2187.0,3,1,6
16169,4041,0,19801.0,2471.0,3,1,6
16170,2553,1,12711.0,227.0,3,1,6
16171,5773,1,13812.0,489.0,3,1,6
16172,5773,1,13829.0,495.0,3,1,6
16173,4038,1,14232.0,648.0,3,1,6
16174,1723,1,19575.0,2752.0,6,2,5
16175,5773,0,16475.0,1489.0,3,1,6
16176,5529,1,15826.666666666666,1504.0,9,3,4
16177,5773,0,21972.0,2748.0,3,1,6
16178,5529,1,11251.0,56.0,3,1,6
16179,5138,1,17462.0,1856.0,3,1,6
16180,2553,0,23256.0,2813.0,3,1,6
16181,1289,1,16123.0,1346.0,3,1,6
16182,4038,0,14524.0,793.5,7,2,2
16183,4041,0,14251.0,658.0,3,1,6
16184,4041,1,14829.0,841.0,3,1,6
16185,2553,1,18899.0,2267.0,3,1,6
16186,4041,1,12633.0,207.0,3,1,6
16187,5773,1,16297.0,1409.0,3,1,6
16188,4041,1,15504.0,1086.0,3,1,6
16189,5773,1,18739.0,2235.0,3,1,6
16190,5138,0,20993.0,2650.0,3,1,6
16191,5773,0,17147.0,1754.0,3,1,6
16192,4038,1,11314.0,60.0,3,1,6
16193,5773,0,16420.0,1461.0,3,1,6
16194,5773,1,14954.4,1105.6,17,5,1
16195,5529,0,18750.0,2374.0,7,2,2
16196,1289,0,25232.0,2872.0,3,1,6
16197,2553,1,17721.0,1943.0,3,1,6
16198,5773,0,17919.0,2122.0,7,2,2
16199,4038,1,18620.0,2204.0,3,1,6
16200,5773,1,16594.0,1531.0,3,1,6
16201,5138,0,21565.0,2709.0,3,1,6
16202,5529,1,14256.0,662.0,3,1,6
16203,5773,0,13555.0,400.0,3,1,6
16204,4041,1,15775.0,1191.0,3,1,6
16205,5529,0,15935.0,1259.0,3,1,6
16206,4041,1,16956.0,1670.0,3,1,6
16207,2553,1,21857.5,3194.5,6,2,4
16208,315,1,13857.0,508.0,3,1,6
16209,5773,1,14038.0,573.0,3,1,6
16210,5529,0,17978.5,2363.25,13,4,2
16211,5773,0,21726.0,2727.0,3,1,6
16212,2553,1,18916.0,2270.0,3,1,6
16213,4038,1,12103.0,133.0,3,1,6
16214,5138,0,13631.0,412.0,3,1,6
16215,5529,1,18111.0,2082.0,3,1,6
16216,5138,1,19083.0,2313.0,3,1,6
16217,4041,1,13515.0,388.0,3,1,6
16218,5138,1,20683.0,2613.0,3,1,6
16219,315,0,16350.0,1431.0,3,1,6
16220,4041,0,18803.0,2243.0,3,1,6
16221,5773,1,18387.0,2160.0,3,1,6
16222,5529,1,15958.0,1267.0,3,1,6
16223,4038,1,22740.0,2786.0,3,1,6
16224,5138,1,16428.0,1467.0,3,1,6
16225,5773,0,14650.0,794.0,3,1,6
16226,5138,0,18876.0,2263.0,3,1,6
16227,2553,0,18141.0,2090.0,3,1,6
16228,4041,0,15281.0,994.0,3,1,6
16229,5138,1,15448.0,1069.0,3,1,6
16230,5529,1,13621.0,409.0,3,1,6
16231,1723,1,13782.0,475.0,3,1,6
16232,5773,1,16024.0,1299.0,3,1,6
16233,315,1,17203.0,1780.0,3,1,6
16234,5138,1,18178.0,2101.0,3,1,6
16235,2553,1,15318.0,1012.0,3,1,6
16236,4038,1,14311.333333333334,737.3333333333334,10,3,2
16237,5138,0,19482.0,2406.0,3,1,6
16238,4041,0,20536.0,2593.0,3,1,6
16239,5773,1,14933.0,872.0,3,1,6
16240,1723,0,13275.0,345.0,3,1,6
16241,5773,1,15841.0,1551.6666666666667,9,3,4
16242,5138,1,13964.0,542.0,3,1,6
16243,4041,1,12961.0,356.5,6,2,5
16244,2553,1,21794.0,2735.0,3,1,6
16245,5529,1,15444.0,1067.0,3,1,6
16246,5529,1,13530.0,392.0,3,1,6
16247,5529,1,15328.0,1015.0,3,1,6
16248,5529,0,16320.0,1423.0,3,1,6
16249,1723,1,19944.0,2496.0,3,1,6
16250,5773,0,17678.0,1931.0,3,1,6
16251,5529,1,19184.0,2339.0,3,1,6
16252,5773,1,18145.0,2395.0,6,2,5
16253,5529,0,17987.0,2045.0,3,1,6
16254,1723,0,17273.0,1794.0,3,1,6
16255,5529,1,16740.0,1590.0,3,1,6
16256,5773,1,13779.0,472.0,3,1,6
16257,4041,0,16605.0,1535.0,3,1,6
16258,5138,0,15284.0,997.0,3,1,6
16259,5529,1,11730.0,93.0,3,1,6
16260,5773,1,20357.0,2568.0,3,1,6
16261,5138,0,15968.5,1560.5,6,2,5
16262,5529,1,22849.0,2798.0,3,1,6
16263,4041,0,15031.0,907.0,3,1,6
16264,5138,1,16536.0,1514.0,3,1,6
16265,5773,0,22401.0,2774.0,3,1,6
16266,4041,0,11387.0,67.0,3,1,6
16267,5529,1,14047.0,578.0,3,1,6
16268,5138,0,16914.0,1651.0,3,1,6
16269,5773,0,20372.0,2569.0,3,1,6
16270,4041,1,15104.0,932.0,3,1,6
16271,4038,0,12539.0,191.0,3,1,6
16272,5138,1,18164.0,2096.0,3,1,6
16273,5773,1,20856.0,2971.5,6,2,5
16274,5529,1,12215.0,148.0,3,1,6
16275,4041,1,19226.0,2346.0,3,1,6
16276,5138,0,13773.0,728.6666666666666,9,3,4
16277,4041,0,18012.0,2056.0,3,1,6
16278,5138,0,20298.0,2557.0,3,1,6
16279,4041,1,18390.0,2161.0,3,1,6
16280,4041,0,17772.0,1962.0,3,1,6
16281,4041,1,11135.0,51.0,3,1,6
16282,5773,1,14921.0,868.0,3,1,6
16283,5773,0,19328.0,2801.0,6,2,4
16284,4038,1,14567.333333333334,922.3333333333334,10,3,2
16285,2553,0,22515.333333333332,3341.0,9,3,4
16286,1723,1,18294.0,2134.0,3,1,6
16287,5138,1,12291.0,155.0,3,1,6
16288,1723,0,17108.0,1733.0,3,1,6
16289,5138,1,18000.0,2049.0,3,1,6
16290,4041,0,15572.0,1117.0,3,1,6
16291,4041,1,14512.0,769.0,3,1,6
16292,5773,1,13735.0,452.0,3,1,6
16293,5773,1,17031.0,1702.0,3,1,6
16294,5138,1,16321.0,1424.0,3,1,6
16295,5529,0,21403.0,2689.0,3,1,6
16296,5138,0,19877.0,2484.0,3,1,6
16297,5773,1,12697.0,266.0,6,2,4
16298,5138,0,20404.0,2575.0,3,1,6
16299,5773,1,18085.0,2075.0,3,1,6
16300,4041,0,14843.0,843.0,3,1,6
16301,1723,0,20063.0,2519.0,3,1,6
16302,5138,0,13209.0,330.0,3,1,6
16303,4038,1,18109.0,2081.0,3,1,6
16304,5773,1,15682.0,1155.0,3,1,6
16305,4038,1,14895.0,884.0,7,2,2
16306,5773,0,18691.0,2225.0,3,1,6
16307,2553,1,17660.0,1929.0,3,1,6
16308,1723,1,13860.0,509.0,3,1,6
16309,1723,1,13259.0,341.0,3,1,6
16310,5529,1,13478.0,383.0,3,1,6
16311,5138,0,14189.0,701.0,7,2,1
16312,4038,1,14293.0,681.0,3,1,6
16313,4041,1,15148.5,1151.0,6,2,5
16314,1723,0,20455.0,2584.0,3,1,6
16315,5529,1,12926.0,267.0,3,1,6
16316,5138,1,14998.0,1109.3333333333333,9,3,4
16317,4038,0,19138.0,2323.0,3,1,6
16318,5138,1,17970.0,2039.0,3,1,6
16319,5773,0,23607.0,2825.0,3,1,6
16320,5773,1,15697.5,1434.0,6,2,5
16321,5773,1,18371.5,2491.5,6,2,5
16322,5773,1,10839.0,36.0,3,1,6
16323,5773,1,15008.0,896.0,3,1,6
16324,4041,1,13967.0,544.0,3,1,6
16325,5529,1,12461.0,176.0,3,1,6
16326,5138,0,21521.0,2706.0,3,1,6
16327,5773,1,12377.0,160.0,3,1,6
16328,4038,1,15993.5,1543.0,6,2,5
16329,4041,1,19456.0,2401.0,3,1,6
16330,4041,0,12657.0,212.0,3,1,6
16331,4041,1,12868.0,252.0,3,1,6
16332,4041,1,16075.0,1322.0,3,1,6
16333,5773,1,16554.0,1520.0,3,1,6
16334,4041,0,17114.0,1735.0,3,1,6
16335,5773,0,19409.0,2386.0,3,1,6
16336,5138,1,13287.5,428.5,6,2,4
16337,5773,1,11288.0,59.0,3,1,6
16338,5138,1,17502.0,1871.0,3,1,6
16339,5773,0,21391.0,2687.0,3,1,6
16340,2553,1,17705.0,1939.0,3,1,6
16341,1289,1,12859.0,314.0,6,2,4
16342,5529,1,24922.0,2866.0,3,1,6
16343,1723,1,17105.0,1731.0,3,1,6
16344,4041,0,18217.0,2113.0,3,1,6
16345,5138,1,17987.0,2045.0,3,1,6
16346,5529,0,24742.0,2861.0,3,1,6
16347,5773,0,17891.0,2010.0,3,1,6
16348,5138,0,21097.0,2658.0,3,1,6
16349,1289,1,12552.5,289.0,6,2,4
16350,630,1,15863.0,1235.0,3,1,6
16351,5138,0,17903.0,2018.0,3,1,6
16352,4038,0,16119.0,1342.0,3,1,6
16353,5138,1,18283.0,2130.0,3,1,6
16354,4041,0,14435.0,744.0,3,1,6
16355,4041,1,18969.0,2286.0,3,1,6
16356,4041,0,17778.666666666668,2404.3333333333335,9,3,4
16357,5529,0,19446.0,2399.0,3,1,6
16358,5529,0,15759.0,1182.0,3,1,6
16359,5138,1,17601.0,1907.0,3,1,6
16360,5138,0,20348.5,3073.25,13,4,2
16361,5773,1,19930.0,2492.0,3,1,6
16362,5138,1,16127.666666666666,1705.0,9,3,4
16363,4041,0,15844.5,1475.0,6,2,5
16364,4038,1,17797.0,1975.0,3,1,6
16365,2553,1,12802.666666666666,322.0,9,3,4
16366,1289,1,16362.0,1439.0,3,1,6
16367,4038,0,25249.0,2873.0,3,1,6
16368,1289,0,25089.0,2868.0,3,1,6
16369,4038,1,19074.0,2311.0,3,1,6
16370,5138,0,18036.0,2063.0,3,1,6
16371,4041,1,18672.0,2219.0,3,1,6
16372,5773,0,16218.0,1381.0,3,1,6
16373,5529,0,17529.5,2160.0,6,2,5
16374,4041,1,15792.0,1201.0,3,1,6
16375,5138,1,17131.0,1569.0,6,2,5
16376,4041,0,19989.0,2503.0,3,1,6
16377,4038,0,13725.0,447.0,3,1,6
16378,4038,0,15412.0,1053.0,3,1,6
16379,5138,1,13812.0,489.0,3,1,6
16380,4041,0,11456.0,73.0,3,1,6
16381,4038,1,14781.333333333334,1009.6666666666666,10,3,2
16382,5529,1,17123.0,1741.0,3,1,6
16383,1289,1,18438.0,2179.0,3,1,6
16384,5773,0,16447.0,1475.0,3,1,6
16385,5773,0,17166.0,2063.0,6,2,5
16386,5138,0,15652.0,1146.0,3,1,6
16387,5529,0,13566.0,403.0,3,1,6
16388,4041,0,14746.0,823.0,3,1,6
16389,5529,1,12106.0,135.0,3,1,6
16390,4041,0,13653.0,420.0,3,1,6
16391,1723,0,18239.0,2119.0,3,1,6
16392,4041,1,19250.5,2604.5,6,2,5
16393,4038,1,18259.0,2127.0,3,1,6
16394,5138,1,13973.5,689.0,6,2,5
16395,4041,1,17124.0,1742.0,3,1,6
